,Target,Predicted,Sample,Open,Close,DVT_STD,Buy_and_Hold,Close_Portfolio,Signal,Position,Portfolio_Value
2018-06-13,0,0,Train,10887.5,10856.7001953125,113.728561216092,206.55233197347417,10856.7001953125,0,0.0,256.0795167912912
2018-06-14,0,0,Train,10832.900390625,10808.0498046875,118.4609192316432,205.62674211152392,10808.0498046875,0,0.0,256.0795167912912
2018-06-15,0,0,Train,10808.650390625,10817.7001953125,121.976405552408,205.81034400272372,10817.7001953125,0,0.0,256.0795167912912
2018-06-18,0,0,Train,10830.2001953125,10799.849609375,118.87006131640196,205.47073066845525,10799.849609375,0,0.0,256.0795167912912
2018-06-19,0,1,Train,10789.4501953125,10710.4501953125,113.25833131556942,203.7698770831601,10710.4501953125,1,1.0,256.0795167912912
2018-06-20,0,1,Train,10734.650390625,10772.0498046875,94.85430058953509,204.94183013852356,10772.0498046875,1,1.0,257.55232119405906
2018-06-21,-1,1,Train,10808.4501953125,10741.099609375,82.08759563907694,204.3529923791838,10741.099609375,1,1.0,256.8123232559995
2018-06-22,-1,1,Train,10742.7001953125,10821.849609375,79.33094083910444,205.8892879852888,10821.849609375,1,1.0,258.74300036142563
2018-06-25,-1,1,Train,10822.900390625,10762.4501953125,78.60693120192624,204.75919437749403,10762.4501953125,1,1.0,257.32280111924365
2018-06-26,-1,1,Train,10742.7001953125,10769.150390625,74.4698251184928,204.88666782168767,10769.150390625,1,1.0,257.4829981928254
2018-06-27,1,1,Train,10785.5,10671.400390625,70.0030549987519,203.0269415616658,10671.400390625,1,1.0,255.14586274941482
2018-06-28,1,1,Train,10660.7998046875,10589.099609375,78.88755817673034,201.46114182651553,10589.099609375,1,1.0,253.17810752813853
2018-06-29,0,1,Train,10612.849609375,10714.2998046875,78.40778642136081,203.84311718183542,10714.2998046875,1,1.0,256.1715583106119
2018-07-02,1,1,Train,10732.349609375,10657.2998046875,76.38801276890815,202.75867322458487,10657.2998046875,1,1.0,254.80872741266404
2018-07-03,1,1,Train,10668.599609375,10699.900390625,68.40251515430698,203.5691635402911,10699.900390625,1,1.0,255.82727819838874
2018-07-04,1,1,Train,10715.0,10769.900390625,66.6115645684452,204.9009368211252,10769.900390625,1,1.0,257.5009301783247
2018-07-05,1,1,Train,10786.0498046875,10749.75,66.5650749611327,204.51756893780026,10749.75,1,1.0,257.0191481616674
2018-07-06,1,1,Train,10744.150390625,10772.650390625,66.62278087373188,204.95325648572938,10772.650390625,1,1.0,257.5666807918222
2018-07-09,1,1,Train,10838.2998046875,10852.900390625,69.8083087671938,206.48003942554274,10852.900390625,1,1.0,259.4854032402488
2018-07-10,0,0,Train,10902.75,10947.25,79.62391628960981,208.27507212301066,10947.25,0,0.0,261.7412376764867
2018-07-11,0,0,Train,10956.400390625,10948.2998046875,87.4727462000556,208.2950450063379,10948.2998046875,0,0.0,261.7412376764867
2018-07-12,0,0,Train,11006.9501953125,11023.2001953125,104.1899766682931,209.7200498486009,11023.2001953125,0,0.0,261.7412376764867
2018-07-13,0,0,Train,11056.900390625,11018.900390625,116.9960880981053,209.63824463437783,11018.900390625,0,0.0,261.7412376764867
2018-07-16,1,1,Train,11018.9501953125,10936.849609375,121.55050121457415,208.07720123237337,10936.849609375,1,1.0,261.7412376764867
2018-07-17,0,0,Train,10939.650390625,11008.0498046875,128.48788762390674,209.4318086281927,11008.0498046875,0,0.0,263.44520434966165
2018-07-18,1,1,Train,11060.2001953125,10980.4501953125,133.4888082105393,208.90671688066297,10980.4501953125,1,1.0,263.44520434966165
2018-07-19,1,1,Train,10999.5,10957.099609375,135.3462589820277,208.4624642171861,10957.099609375,1,1.0,262.8849723214143
2018-07-20,1,1,Train,10963.5,11010.2001953125,140.99824062603196,209.47272052501745,11010.2001953125,1,1.0,264.1589724274722
2018-07-23,1,0,Train,11019.849609375,11084.75,149.58962510204807,210.89105535322042,11084.75,0,0.0,265.94758657177294
2018-07-24,1,0,Train,11109.0,11134.2998046875,160.08114985502772,211.83375686683985,11134.2998046875,0,0.0,265.94758657177294
2018-07-25,1,0,Train,11148.400390625,11132.0,162.16612459328974,211.79000231778343,11132.0,0,0.0,265.94758657177294
2018-07-26,1,0,Train,11132.9501953125,11167.2998046875,155.3394434970948,212.4615928420902,11167.2998046875,0,0.0,265.94758657177294
2018-07-27,0,0,Train,11232.75,11278.349609375,165.3296830614268,214.5743523095853,11278.349609375,0,0.0,265.94758657177294
2018-07-30,0,0,Train,11296.650390625,11319.5498046875,168.54478363753887,215.3581997279043,11319.5498046875,0,0.0,265.94758657177294
2018-07-31,0,0,Train,11311.0498046875,11356.5,173.03727725115263,216.06118948274414,11356.5,0,0.0,265.94758657177294
2018-08-01,0,0,Train,11359.7998046875,11346.2001953125,176.71953992904824,215.86523227302098,11346.2001953125,0,0.0,265.94758657177294
2018-08-02,1,0,Train,11328.900390625,11244.7001953125,166.6481237379448,213.93416101581155,11244.7001953125,0,0.0,265.94758657177294
2018-08-03,0,0,Train,11297.7998046875,11360.7998046875,162.13764617103945,216.14299469696726,11360.7998046875,0,0.0,265.94758657177294
2018-08-06,0,0,Train,11401.5,11387.099609375,162.3564329374098,216.64335722802392,11387.099609375,0,0.0,265.94758657177294
2018-08-07,0,0,Train,11423.150390625,11389.4501953125,165.9298929887122,216.68807790725054,11389.4501953125,0,0.0,265.94758657177294
2018-08-08,0,0,Train,11412.5,11450.0,171.0089261937889,217.8400580792868,11450.0,0,0.0,265.94758657177294
2018-08-09,0,0,Train,11493.25,11470.7001953125,178.61784366379027,218.23388617964724,11470.7001953125,0,0.0,265.94758657177294
2018-08-10,0,0,Train,11474.9501953125,11429.5,180.09657107502494,217.45003876132824,11429.5,0,0.0,265.94758657177294
2018-08-13,1,0,Train,11369.599609375,11355.75,169.1937451144007,216.0469204833066,11355.75,0,0.0,265.94758657177294
2018-08-14,0,0,Train,11381.7001953125,11435.099609375,164.8553809921286,217.55657319202442,11435.099609375,0,0.0,265.94758657177294
2018-08-16,1,1,Train,11397.150390625,11385.0498046875,152.52949624618614,216.6043590121133,11385.0498046875,1,1.0,265.94758657177294
2018-08-17,1,1,Train,11437.150390625,11470.75,136.905649780059,218.23483373039116,11470.75,1,1.0,267.9494891108997
2018-08-20,1,1,Train,11502.099609375,11551.75,127.6474230930977,219.77588566964198,11551.75,1,1.0,269.8415980504183
2018-08-21,1,0,Train,11576.2001953125,11570.900390625,123.19838730019248,220.14022822038356,11570.900390625,0,0.0,270.2889391034657
2018-08-23,1,0,Train,11620.7001953125,11582.75,120.3935323126901,220.36567097972565,11582.75,0,0.0,270.2889391034657
2018-08-24,1,0,Train,11566.599609375,11557.099609375,110.65425814766697,219.8776637671924,11557.099609375,0,0.0,270.2889391034657
2018-08-27,0,0,Train,11605.849609375,11691.9501953125,113.37668905868796,222.44324101371208,11691.9501953125,0,0.0,270.2889391034657
2018-08-28,-1,0,Train,11731.9501953125,11738.5,126.54446152554722,223.3288665295815,11738.5,0,0.0,270.2889391034657
2018-08-29,-1,0,Train,11744.9501953125,11691.900390625,132.84716331764133,222.44229346296817,11691.900390625,0,0.0,270.2889391034657
2018-08-30,0,0,Train,11694.75,11676.7998046875,137.25598822062065,222.1549997933039,11676.7998046875,0,0.0,270.2889391034657
2018-08-31,0,0,Train,11675.849609375,11680.5,139.2483421782239,222.22539723974754,11680.5,0,0.0,270.2889391034657
2018-09-03,0,0,Train,11751.7998046875,11582.349609375,125.7038682098914,220.35805341492178,11582.349609375,0,0.0,270.2889391034657
2018-09-04,-1,-1,Train,11598.75,11520.2998046875,119.79695757315628,219.17753524401058,11520.2998046875,-1,0.0,270.2889391034657
2018-09-05,-1,1,Train,11514.849609375,11476.9501953125,115.73597278470396,218.35279450829316,11476.9501953125,1,1.0,270.2889391034657
2018-09-06,-1,-1,Train,11514.150390625,11536.900390625,110.52853545333892,219.49336691254987,11536.900390625,-1,0.0,271.70080152460605
2018-09-07,-1,-1,Train,11558.25,11589.099609375,108.74545836422595,220.48647440985937,11589.099609375,-1,0.0,271.70080152460605
2018-09-10,0,-1,Train,11570.25,11438.099609375,110.2266594175216,217.61364918977443,11438.099609375,-1,0.0,271.70080152460605
2018-09-11,1,1,Train,11476.849609375,11287.5,122.1919539545525,214.7484415344934,11287.5,1,1.0,271.70080152460605
2018-09-12,1,1,Train,11340.099609375,11369.900390625,121.0989378339718,216.31613637113145,11369.900390625,1,1.0,273.68425686713124
2018-09-14,-1,1,Train,11443.5,11515.2001953125,118.68815763745744,219.08051347960605,11515.2001953125,1,1.0,277.1817606009042
2018-09-17,-1,-1,Train,11464.9501953125,11377.75,119.21827215301448,216.46547780014015,11377.75,-1,0.0,273.87320438950934
2018-09-18,-1,-1,Train,11381.5498046875,11278.900390625,132.5133353948915,214.5848311060472,11278.900390625,-1,0.0,273.87320438950934
2018-09-19,-1,-1,Train,11326.650390625,11234.349609375,148.5346202359565,213.73723767591812,11234.349609375,-1,0.0,273.87320438950934
2018-09-21,0,0,Train,11271.2998046875,11143.099609375,170.04676264046716,212.001176077688,11143.099609375,0,0.0,273.87320438950934
2018-09-24,0,0,Train,11164.400390625,10967.400390625,205.8911201970894,208.6584400063356,10967.400390625,0,0.0,273.87320438950934
2018-09-25,0,0,Train,10969.9501953125,11067.4501953125,223.0976448789272,210.56192081541388,11067.4501953125,0,0.0,273.87320438950934
2018-09-26,-1,0,Train,11145.5498046875,11053.7998046875,231.1447642440773,210.30221759388067,11053.7998046875,0,0.0,273.87320438950934
2018-09-27,-1,0,Train,11079.7998046875,10977.5498046875,237.01147450820952,208.85153598440073,10977.5498046875,0,0.0,273.87320438950934
2018-09-28,-1,0,Train,11008.099609375,10930.4501953125,244.18699894859384,207.95545025149576,10930.4501953125,0,0.0,273.87320438950934
2018-10-01,-1,0,Train,10930.900390625,11008.2998046875,240.69751585913903,209.43656496133855,11008.2998046875,0,0.0,273.87320438950934
2018-10-03,-1,0,Train,10982.7001953125,10858.25,242.8207463368749,206.5818175230931,10858.25,0,0.0,273.87320438950934
2018-10-04,0,0,Train,10754.7001953125,10599.25,272.0265475613621,201.654256384007,10599.25,0,0.0,273.87320438950934
2018-10-05,0,0,Train,10514.099609375,10316.4501953125,327.6169731530951,196.27389604532266,10316.4501953125,0,0.0,273.87320438950934
2018-10-08,0,0,Train,10310.150390625,10348.0498046875,363.81315226434464,196.87508912318577,10348.0498046875,0,0.0,273.87320438950934
2018-10-09,0,0,Train,10390.2998046875,10301.0498046875,388.8767050535092,195.9808984917686,10301.0498046875,0,0.0,273.87320438950934
2018-10-10,0,0,Train,10331.849609375,10460.099609375,385.8502040137198,199.00687392326418,10460.099609375,0,0.0,273.87320438950934
2018-10-11,0,0,Train,10169.7998046875,10234.650390625,403.53231730095047,194.7176275558904,10234.650390625,0,0.0,273.87320438950934
2018-10-12,0,0,Train,10331.5498046875,10472.5,405.2398400906506,199.24279547906818,10472.5,0,0.0,273.87320438950934
2018-10-15,0,0,Train,10524.2001953125,10512.5,395.4430742261301,200.00380878240196,10512.5,0,0.0,273.87320438950934
2018-10-16,0,0,Train,10550.150390625,10584.75,364.4605856137285,201.37838906154855,10584.75,0,0.0,273.87320438950934
2018-10-17,0,0,Train,10688.7001953125,10453.0498046875,343.537584273277,198.8727490444369,10453.0498046875,0,0.0,273.87320438950934
2018-10-19,0,0,Train,10339.7001953125,10303.5498046875,332.0620049516819,196.02846182322696,10303.5498046875,0,0.0,273.87320438950934
2018-10-22,0,0,Train,10405.849609375,10245.25,320.3808945681029,194.9192886495033,10245.25,0,0.0,273.87320438950934
2018-10-23,0,0,Train,10152.599609375,10146.7998046875,315.7674069107431,193.04624094078784,10146.7998046875,0,0.0,273.87320438950934
2018-10-24,0,0,Train,10278.150390625,10224.75,312.95939205553765,194.52926933154475,10224.75,0,0.0,273.87320438950934
2018-10-25,0,0,Train,10135.0498046875,10124.900390625,302.511159473672,192.6295973048684,10124.900390625,0,0.0,273.87320438950934
2018-10-26,1,0,Train,10122.349609375,10030.0,291.68391172366563,190.82408581093856,10030.0,0,0.0,273.87320438950934
2018-10-29,1,0,Train,10078.099609375,10250.849609375,267.64679260841524,195.0258230801995,10250.849609375,0,0.0,273.87320438950934
2018-10-30,1,0,Train,10239.400390625,10198.400390625,243.13872533396648,194.02795924974419,10198.400390625,0,0.0,273.87320438950934
2018-10-31,1,0,Train,10209.5498046875,10386.599609375,193.8166458578744,197.6085119783884,10386.599609375,0,0.0,273.87320438950934
2018-11-01,1,1,Train,10441.7001953125,10380.4501953125,153.45111666501825,197.49151733065668,10380.4501953125,1,1.0,273.87320438950934
2018-11-02,0,0,Train,10462.2998046875,10553.0,149.45575442323013,200.77433475202736,10553.0,0,0.0,278.4256820795318
2018-11-05,0,0,Train,10558.75,10524.0,155.8007532908259,200.2226001071104,10524.0,0,0.0,278.4256820795318
2018-11-06,0,0,Train,10552.0,10530.0,161.69538909548146,200.33675210261043,10530.0,0,0.0,278.4256820795318
2018-11-07,0,0,Train,10614.4501953125,10598.400390625,170.77407500170352,201.6380922830817,10598.400390625,0,0.0,278.4256820795318
2018-11-09,0,0,Train,10614.7001953125,10585.2001953125,176.790569177668,201.3869541770963,10585.2001953125,0,0.0,278.4256820795318
2018-11-12,1,0,Train,10607.7998046875,10482.2001953125,175.70065897918852,199.4273449210119,10482.2001953125,0,0.0,278.4256820795318
2018-11-13,1,0,Train,10451.900390625,10582.5,180.42786216333857,201.33558206323602,10582.5,0,0.0,278.4256820795318
2018-11-14,1,0,Train,10634.900390625,10576.2998046875,183.34380709813755,201.217621285334,10576.2998046875,0,0.0,278.4256820795318
2018-11-15,0,0,Train,10580.599609375,10616.7001953125,185.276922273818,201.98625215347167,10616.7001953125,0,0.0,278.4256820795318
2018-11-16,0,0,Train,10644.0,10682.2001953125,196.1693803079113,203.23241143768067,10682.2001953125,0,0.0,278.4256820795318
2018-11-19,0,0,Train,10731.25,10763.400390625,210.55517577045308,204.77727215933345,10763.400390625,0,0.0,278.4256820795318
2018-11-20,0,0,Train,10740.099609375,10656.2001953125,212.22869828769163,202.73775279051372,10656.2001953125,0,0.0,278.4256820795318
2018-11-21,1,0,Train,10670.9501953125,10600.0498046875,202.7376704557629,201.6694729341884,10600.0498046875,0,0.0,278.4256820795318
2018-11-22,1,1,Train,10612.650390625,10526.75,194.8128967722685,200.2749197717146,10526.75,1,1.0,278.4256820795318
2018-11-26,1,1,Train,10568.2998046875,10628.599609375,177.99568659198584,202.21264246355761,10628.599609375,1,1.0,281.1195379191564
2018-11-27,1,1,Train,10621.4501953125,10685.599609375,142.1769549359195,203.29708642080823,10685.599609375,1,1.0,282.6271507985858
2018-11-28,1,1,Train,10708.75,10728.849609375,130.65618435073384,204.11993205503785,10728.849609375,1,1.0,283.77108513253876
2018-11-29,-1,0,Train,10808.7001953125,10858.7001953125,115.93520947490288,206.59038263864082,10858.7001953125,0,0.0,287.2055485669393
2018-11-30,-1,0,Train,10892.099609375,10876.75,120.76040996453136,206.9337861758849,10876.75,0,0.0,287.2055485669393
2018-12-03,-1,0,Train,10930.7001953125,10883.75,120.26035687874102,207.0669635039683,10883.75,0,0.0,287.2055485669393
2018-12-04,-1,-1,Train,10877.099609375,10869.5,127.8315180087791,206.79585251465568,10869.5,-1,0.0,287.2055485669393
2018-12-05,-1,-1,Train,10820.4501953125,10782.900390625,126.1355343621134,205.14826614470866,10782.900390625,-1,0.0,287.2055485669393
2018-12-06,1,1,Train,10718.150390625,10601.150390625,122.76751757757664,201.6904119476859,10601.150390625,1,1.0,287.2055485669393
2018-12-07,-1,1,Train,10644.7998046875,10693.7001953125,121.3036138843312,203.4512027623891,10693.7001953125,1,1.0,289.7129007358646
2018-12-10,1,1,Train,10508.7001953125,10488.4501953125,127.23719025936444,199.5462532496578,10488.4501953125,1,1.0,284.15228356968464
2018-12-11,1,1,Train,10350.0498046875,10549.150390625,122.57649174525652,200.70109465335202,10549.150390625,1,1.0,285.7967685784309
2018-12-12,1,1,Train,10591.0,10737.599609375,120.80638546776132,204.2864037151421,10737.599609375,1,1.0,290.9022202750664
2018-12-13,1,1,Train,10810.75,10791.5498046875,119.6973922686695,205.31282412389876,10791.5498046875,1,1.0,292.3638348045351
2018-12-14,1,1,Train,10784.5,10805.4501953125,120.13471291842215,205.57728367857777,10805.4501953125,1,1.0,292.7404231150149
2018-12-17,-1,0,Train,10853.2001953125,10888.349609375,126.26479291918383,207.15447260208117,10888.349609375,0,0.0,294.98632764559807
2018-12-18,-1,-1,Train,10850.900390625,10908.7001953125,132.85185810031564,207.54164926780803,10908.7001953125,-1,0.0,294.98632764559807
2018-12-19,-1,0,Train,10930.5498046875,10967.2998046875,141.8966083205094,208.65652632542142,10967.2998046875,0,0.0,294.98632764559807
2018-12-20,-1,0,Train,10885.2001953125,10951.7001953125,144.92185878332225,208.35973856889183,10951.7001953125,0,0.0,294.98632764559807
2018-12-21,0,0,Train,10944.25,10754.0,134.0730564372396,204.59842660127947,10754.0,0,0.0,294.98632764559807
2018-12-24,1,0,Train,10780.900390625,10663.5,132.31596413457177,202.87663400248687,10663.5,0,0.0,294.98632764559807
2018-12-26,1,1,Train,10635.4501953125,10729.849609375,131.11868263012605,204.1389573876212,10729.849609375,1,1.0,294.98632764559807
2018-12-27,0,1,Train,10817.900390625,10779.7998046875,130.63730730031338,205.08927646604448,10779.7998046875,1,1.0,296.3595644771321
2018-12-28,0,0,Train,10820.9501953125,10859.900390625,130.6760705866518,206.61321675362615,10859.900390625,0,0.0,298.56169950680845
2018-12-31,0,0,Train,10913.2001953125,10862.5498046875,130.1554193041048,206.66362273731616,10862.5498046875,0,0.0,298.56169950680845
2019-01-02,0,0,Test,10868.849609375,10792.5,127.84856405385132,100.0,10792.5,0,0.0,100.0
2019-01-03,1,1,Test,10796.7998046875,10672.25,127.69205498398505,98.88580032429928,10672.25,1,1.0,100.0
2019-01-04,0,1,Test,10699.7001953125,10727.349609375,127.86375080925544,99.3963364315497,10727.349609375,1,1.0,100.51628859308018
2019-01-07,0,1,Test,10804.849609375,10771.7998046875,122.1863127189935,99.80819832927959,10771.7998046875,1,1.0,100.93279116107193
2019-01-08,0,1,Test,10786.25,10802.150390625,121.03363468838944,100.08941756428075,10802.150390625,1,1.0,101.21717904495303
2019-01-09,0,1,Test,10862.400390625,10855.150390625,101.50979343230225,100.58049933402826,10855.150390625,1,1.0,101.71379409801119
2019-01-10,0,1,Test,10859.349609375,10821.599609375,83.70864772831334,100.26962806926105,10821.599609375,1,1.0,101.39942007894305
2019-01-11,1,1,Test,10834.75,10794.9501953125,82.16878017270896,100.02270275943943,10794.9501953125,1,1.0,101.1497125284031
2019-01-14,1,1,Test,10807.0,10737.599609375,83.67873740804585,99.4913097926801,10737.599609375,1,1.0,100.61233207032255
2019-01-15,0,1,Test,10777.5498046875,10886.7998046875,85.53938632170927,100.873753112694,10886.7998046875,1,1.0,102.01035212525474
2019-01-16,0,1,Test,10899.650390625,10890.2998046875,85.63279361372179,100.90618304088488,10890.2998046875,1,1.0,102.04314745894726
2019-01-17,0,1,Test,10920.849609375,10905.2001953125,85.42700170651426,101.04424549745193,10905.2001953125,1,1.0,102.18276553971748
2019-01-18,-1,1,Test,10914.849609375,10906.9501953125,80.55403536908976,101.06046046154738,10906.9501953125,1,1.0,102.19916320656374
2019-01-21,-1,0,Test,10919.349609375,10961.849609375,81.53104599274162,101.56914162033819,10961.849609375,0,0.0,102.71357595047904
2019-01-22,-1,0,Test,10949.7998046875,10922.75,84.24770125026514,101.20685661338894,10922.75,0,0.0,102.71357595047904
2019-01-23,-1,1,Test,10931.0498046875,10831.5,76.0927439104545,100.36136205698402,10831.5,1,1.0,102.71357595047904
2019-01-24,-1,1,Test,10844.0498046875,10849.7998046875,72.80128565086211,100.53092244324762,10849.7998046875,1,1.0,102.88711039895325
2019-01-25,1,1,Test,10859.75,10780.5498046875,72.77336649931301,99.88927314975678,10780.5498046875,1,1.0,102.23042248549983
2019-01-28,1,1,Test,10792.4501953125,10661.5498046875,81.69327642505561,98.78665559126708,10661.5498046875,1,1.0,101.10196238873512
2019-01-29,1,1,Test,10653.7001953125,10652.2001953125,89.34714189284747,98.70002497394023,10652.2001953125,1,1.0,101.01330137108785
2019-01-30,1,1,Test,10702.25,10651.7998046875,96.17841646181152,98.69631507702108,10651.7998046875,1,1.0,101.00950452366406
2019-01-31,1,0,Test,10690.5498046875,10830.9501953125,91.13303913392114,100.35626773511699,10830.9501953125,0,0.0,102.70836223072392
2019-02-01,1,0,Test,10851.349609375,10893.650390625,90.57452327040475,100.93722854412788,10893.650390625,0,0.0,102.70836223072392
2019-02-04,1,1,Test,10876.75,10912.25,92.03655671291656,101.10956682881631,10912.25,1,1.0,102.7083622307239
2019-02-05,1,1,Test,10908.650390625,10934.349609375,94.8267627843152,101.31433504169563,10934.349609375,1,1.0,102.91636834173173
2019-02-06,-1,0,Test,10965.099609375,11062.4501953125,107.70510883273458,102.50127584259903,11062.4501953125,0,0.0,104.12207764846835
2019-02-07,-1,0,Test,11070.4501953125,11069.400390625,118.63621650619964,102.56567422399814,11069.400390625,0,0.0,104.12207764846835
2019-02-08,-1,0,Test,11023.5,10943.599609375,119.20963346588516,101.40004270905723,10943.599609375,0,0.0,104.12207764846835
2019-02-11,-1,1,Test,10930.900390625,10888.7998046875,115.48970078888516,100.89228450023164,10888.7998046875,1,1.0,104.12207764846835
2019-02-12,-1,1,Test,10879.7001953125,10831.400390625,115.77589558048216,100.36043910701878,10831.400390625,1,1.0,103.57320666588133
2019-02-14,0,1,Test,10786.099609375,10746.0498046875,118.8361360416919,99.56960671473244,10746.0498046875,1,1.0,102.75705791709996
2019-02-15,0,1,Test,10780.25,10724.400390625,122.1944406177498,99.36900987375492,10724.400390625,1,1.0,102.55003951172078
2019-02-18,1,1,Test,10738.650390625,10640.9501953125,130.205321892522,98.595785919041,10640.9501953125,1,1.0,101.75206288693542
2019-02-19,1,1,Test,10636.7001953125,10604.349609375,136.8941187907565,98.2566560979847,10604.349609375,1,1.0,101.40207674343748
2019-02-20,1,1,Test,10655.4501953125,10735.4501953125,136.0167266071793,99.47139398019458,10735.4501953125,1,1.0,102.65570116794638
2019-02-21,0,1,Test,10744.099609375,10789.849609375,136.02569431254065,99.975442292101,10789.849609375,1,1.0,103.17588522097749
2019-02-22,0,1,Test,10782.7001953125,10791.650390625,135.7556846509359,99.99212777970813,10791.650390625,1,1.0,103.19310484926561
2019-02-25,0,1,Test,10813.25,10880.099609375,136.546636477985,100.81167115473708,10880.099609375,1,1.0,104.0388836851176
2019-02-26,1,1,Test,10775.2998046875,10835.2998046875,131.90157970521926,100.39656988359972,10835.2998046875,1,1.0,103.61049407138808
2019-02-27,1,1,Test,10881.2001953125,10806.650390625,125.88602116804,100.13111318624044,10806.650390625,1,1.0,103.33653949704512
2019-02-28,1,1,Test,10865.7001953125,10792.5,119.2374646067001,100.0,10792.5,1,1.0,103.2012290773625
2019-03-01,1,1,Test,10842.650390625,10863.5,119.391188913137,100.6578642575863,10863.5,1,1.0,103.88015307685221
2019-03-05,1,1,Test,10864.849609375,10987.4501953125,123.49186157314465,101.80634880993746,10987.4501953125,1,1.0,105.06540325064226
2019-03-06,1,0,Test,11024.849609375,11053.0,131.45814432882509,102.41371322677786,11053.0,0,0.0,105.69221079380011
2019-03-07,1,0,Test,11077.9501953125,11058.2001953125,138.4200288831791,102.46189664408153,11058.2001953125,0,0.0,105.69221079380011
2019-03-08,1,0,Test,11038.849609375,11035.400390625,136.4064704814242,102.25064063585822,11035.400390625,0,0.0,105.69221079380011
2019-03-11,1,0,Test,11068.75,11168.0498046875,146.05169687512813,103.4797294851749,11168.0498046875,0,0.0,105.69221079380011
2019-03-12,1,0,Test,11231.349609375,11301.2001953125,175.8289625182078,104.71346022990502,11301.2001953125,0,0.0,105.69221079380011
2019-03-13,0,0,Test,11326.2001953125,11341.7001953125,204.3232898312454,105.08872082754228,11341.7001953125,0,0.0,105.69221079380011
2019-03-14,0,0,Test,11382.5,11343.25,226.24334131674328,105.10308084317815,11343.25,0,0.0,105.69221079380011
2019-03-15,0,0,Test,11376.849609375,11426.849609375,248.0723995693222,105.87768922283993,11426.849609375,0,0.0,105.69221079380011
2019-03-18,0,0,Test,11473.849609375,11462.2001953125,265.59061529698585,106.2052369266852,11462.2001953125,0,0.0,105.69221079380011
2019-03-19,0,0,Test,11500.2998046875,11532.400390625,277.4293520571473,106.85569043896224,11532.400390625,0,0.0,105.69221079380011
2019-03-20,0,0,Test,11553.349609375,11521.0498046875,277.3127501305117,106.75051938556868,11521.0498046875,0,0.0,105.69221079380011
2019-03-22,0,0,Test,11549.2001953125,11456.900390625,276.19476127707134,106.15613055941625,11456.900390625,0,0.0,105.69221079380011
2019-03-25,1,0,Test,11395.650390625,11354.25,269.17708249011474,105.20500347463518,11354.25,0,0.0,105.69221079380011
2019-03-26,0,0,Test,11375.2001953125,11483.25,265.03157591293456,106.40027797081306,11483.25,0,0.0,105.69221079380011
2019-03-27,1,0,Test,11531.4501953125,11445.0498046875,260.88062955617613,106.04632665913829,11445.0498046875,0,0.0,105.69221079380011
2019-03-28,0,0,Test,11463.650390625,11570.0,256.5272958883204,107.20407690525829,11570.0,0,0.0,105.69221079380011
2019-04-01,0,0,Test,11665.2001953125,11669.150390625,250.4738384534168,108.12277406184852,11669.150390625,0,0.0,105.69221079380011
2019-04-02,0,0,Test,11711.5498046875,11713.2001953125,237.88503685565323,108.53092606265926,11713.2001953125,0,0.0,105.69221079380011
2019-04-03,0,0,Test,11735.2998046875,11643.9501953125,218.98851942183285,107.88927676916839,11643.9501953125,0,0.0,105.69221079380011
2019-04-04,0,0,Test,11660.2001953125,11598.0,203.65073059556585,107.46351633078525,11598.0,0,0.0,105.69221079380011
2019-04-05,0,0,Test,11638.400390625,11665.9501953125,193.1295583290282,108.09312203208246,11665.9501953125,0,0.0,105.69221079380011
2019-04-08,0,0,Test,11704.349609375,11604.5,174.05302853818074,107.5237433402826,11604.5,0,0.0,105.69221079380011
2019-04-09,0,0,Test,11612.0498046875,11671.9501953125,147.12985076039254,108.1487161946954,11671.9501953125,0,0.0,105.69221079380011
2019-04-10,1,-1,Test,11646.849609375,11584.2998046875,125.79830184591462,107.3365745164466,11584.2998046875,-1,0.0,105.69221079380011
2019-04-11,1,-1,Test,11592.5498046875,11596.7001953125,115.76851766321064,107.45147273859162,11596.7001953125,-1,0.0,105.69221079380011
2019-04-12,1,-1,Test,11612.849609375,11643.4501953125,108.81013619929008,107.88464392228398,11643.4501953125,-1,0.0,105.69221079380011
2019-04-15,0,0,Test,11667.0,11690.349609375,101.65875559600256,108.31919953092427,11690.349609375,0,0.0,105.69221079380011
2019-04-16,-1,0,Test,11736.2001953125,11787.150390625,107.3422303313642,109.21612592656938,11787.150390625,0,0.0,105.69221079380011
2019-04-18,-1,0,Test,11856.150390625,11752.7998046875,109.5351127575242,108.89784391649293,11752.7998046875,0,0.0,105.69221079380011
2019-04-22,1,-1,Test,11727.0498046875,11594.4501953125,108.41600194806377,107.43062492761177,11594.4501953125,-1,0.0,105.69221079380011
2019-04-23,1,1,Test,11612.9501953125,11575.9501953125,106.93489703954924,107.25920959288857,11575.9501953125,1,1.0,105.69221079380011
2019-04-24,0,-1,Test,11601.5,11726.150390625,104.21396683589204,108.65091860667131,11726.150390625,-1,0.0,107.06358769473624
2019-04-25,1,-1,Test,11735.7001953125,11641.7998046875,83.63931803137996,107.86935190815382,11641.7998046875,-1,0.0,107.06358769473624
2019-04-26,-1,-1,Test,11683.75,11754.650390625,80.01892703732119,108.9149908790827,11754.650390625,-1,0.0,107.06358769473624
2019-04-30,-1,-1,Test,11748.75,11748.150390625,67.60168297999363,108.85476386958537,11748.150390625,-1,0.0,107.06358769473624
